Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementPresent(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table2/Page_/div_Day""), 0)",Chrome 120.0.0.0,,,18-01-2024 07:02:09,18-01-2024 07:02:09,0.369s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table2/Page_/div_GoogleCPC""), ""Google/CPC"")",Chrome 120.0.0.0,,,18-01-2024 07:02:09,18-01-2024 07:02:10,0.414s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table2/Page_/th_GoogleCPC""), 0)",Chrome 120.0.0.0,,,18-01-2024 07:02:10,18-01-2024 07:02:10,0.401s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table2/Page_/div_Others""), ""Others"")",Chrome 120.0.0.0,,,18-01-2024 07:02:10,18-01-2024 07:02:11,0.414s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table2/Page_/div_Others""), 0)",Chrome 120.0.0.0,,,18-01-2024 07:02:11,18-01-2024 07:02:11,0.386s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table2/Page_/div_Grand Total""), ""Grand Total"")",Chrome 120.0.0.0,,,18-01-2024 07:02:11,18-01-2024 07:02:11,0.458s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table2/Page_/div_Grand Total""), 0)",Chrome 120.0.0.0,,,18-01-2024 07:02:11,18-01-2024 07:02:12,0.381s,PASSED
,,,,,,,
Test Cases/Performance Report/test_daily_buyer_ascending_decending_table2,Chrome 120.0.0.0,,,18-01-2024 07:02:12,18-01-2024 07:02:20,7.952s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table2/Page_/div_mat-sort-header-arrow ng-trigger ng-tri_c508c6""))",Chrome 120.0.0.0,,,18-01-2024 07:02:12,18-01-2024 07:02:12,0.443s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table2/Page_/div_mat-sort-header-stem ng-tns-c99-26""))",Chrome 120.0.0.0,,,18-01-2024 07:02:12,18-01-2024 07:02:13,0.485s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table2/Page_/div_mat-sort-header-stem ng-tns-c99-26_1""))",Chrome 120.0.0.0,,,18-01-2024 07:02:13,18-01-2024 07:02:14,0.638s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table2/Page_/div_mat-sort-header-arrow ng-trigger ng-tri_8a7df0""))",Chrome 120.0.0.0,,,18-01-2024 07:02:14,18-01-2024 07:02:14,0.411s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table2/Page_/div_mat-sort-header-stem ng-tns-c99-27""))",Chrome 120.0.0.0,,,18-01-2024 07:02:14,18-01-2024 07:02:15,0.574s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table2/Page_/div_mat-sort-header-arrow ng-trigger ng-tri_1b4cce_1""))",Chrome 120.0.0.0,,,18-01-2024 07:02:15,18-01-2024 07:02:15,0.541s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table2/Page_/div_mat-sort-header-arrow ng-trigger ng-tri_51eee6""))",Chrome 120.0.0.0,,,18-01-2024 07:02:15,18-01-2024 07:02:16,0.460s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table2/Page_/div_mat-sort-header-arrow ng-trigger ng-tri_51eee6""))",Chrome 120.0.0.0,,,18-01-2024 07:02:16,18-01-2024 07:02:16,0.544s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table2/Page_/div_mat-sort-header-arrow ng-trigger ng-tri_51eee6_1""))",Chrome 120.0.0.0,,,18-01-2024 07:02:16,18-01-2024 07:02:17,0.551s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table2/Page_/div_mat-sort-header-stem ng-tns-c99-29_1""))",Chrome 120.0.0.0,,,18-01-2024 07:02:17,18-01-2024 07:02:17,0.454s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table2/Page_/div_mat-sort-header-stem ng-tns-c99-29""))",Chrome 120.0.0.0,,,18-01-2024 07:02:17,18-01-2024 07:02:18,0.535s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table2/Page_/div_mat-sort-header-stem ng-tns-c99-29_1_2""))",Chrome 120.0.0.0,,,18-01-2024 07:02:18,18-01-2024 07:02:18,0.564s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table2/Page_/div_mat-sort-header-stem ng-tns-c99-30_1""))",Chrome 120.0.0.0,,,18-01-2024 07:02:18,18-01-2024 07:02:19,0.454s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table2/Page_/div_mat-sort-header-arrow ng-trigger ng-tri_659679""))",Chrome 120.0.0.0,,,18-01-2024 07:02:19,18-01-2024 07:02:19,0.582s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table2/Page_/div_mat-sort-header-arrow ng-trigger ng-tri_659679_1""))",Chrome 120.0.0.0,,,18-01-2024 07:02:19,18-01-2024 07:02:20,0.545s,PASSED
,,,,,,,
Test Cases/Performance Report/test_daily_buyer_items_dropdown_table2,Chrome 120.0.0.0,,,18-01-2024 07:02:20,18-01-2024 07:06:05,3m - 44.846s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Daily_Buyer_Items_Dropdown_Table2/Page_/div_Items per page""), ""Items per page:"")",Chrome 120.0.0.0,,,18-01-2024 07:02:20,18-01-2024 07:02:20,0.401s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Daily_Buyer_Items_Dropdown_Table2/Page_/div_mat-select-arrow-wrapper ng-tns-c109-17""))",Chrome 120.0.0.0,,,18-01-2024 07:02:20,18-01-2024 07:02:53,32.562s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Items_Dropdown_Table2/Page_/div_mat-select-arrow-wrapper ng-tns-c109-17""))",Chrome 120.0.0.0,,,18-01-2024 07:02:53,18-01-2024 07:03:25,31.747s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Items_Dropdown_Table2/Page_/span_10""))",Chrome 120.0.0.0,,,18-01-2024 07:03:25,18-01-2024 07:03:57,32.140s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Items_Dropdown_Table2/Page_/div_mat-select-arrow-wrapper ng-tns-c109-17""))",Chrome 120.0.0.0,,,18-01-2024 07:03:57,18-01-2024 07:04:29,31.823s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Items_Dropdown_Table2/Page_/span_20""))",Chrome 120.0.0.0,,,18-01-2024 07:04:29,18-01-2024 07:05:01,32.076s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Items_Dropdown_Table2/Page_/div_mat-select-arrow-wrapper ng-tns-c109-17""))",Chrome 120.0.0.0,,,18-01-2024 07:05:01,18-01-2024 07:05:33,31.809s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Items_Dropdown_Table2/Page_/span_30""))",Chrome 120.0.0.0,,,18-01-2024 07:05:33,18-01-2024 07:06:05,32.123s,PASSED
,,,,,,,
Test Cases/Performance Report/test_daily_buyer_cac_table3,Chrome 120.0.0.0,,,18-01-2024 07:06:05,18-01-2024 07:06:11,6.054s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table3/Page_/h2_Project By Campaign Source""), ""Project By Campaign Source"")",Chrome 120.0.0.0,,,18-01-2024 07:06:05,18-01-2024 07:06:05,0.524s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table3/Page_/h2_Project By Campaign Source""), 0)",Chrome 120.0.0.0,,,18-01-2024 07:06:05,18-01-2024 07:06:06,0.383s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table3/Page_/div_Date""), ""Date"")",Chrome 120.0.0.0,,,18-01-2024 07:06:06,18-01-2024 07:06:06,0.441s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table3/Page_/div_Date""), 0)",Chrome 120.0.0.0,,,18-01-2024 07:06:06,18-01-2024 07:06:07,0.380s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table3/Page_/div_Day""), ""Day"")",Chrome 120.0.0.0,,,18-01-2024 07:06:07,18-01-2024 07:06:07,0.467s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table3/Page_/div_Day""), 0)",Chrome 120.0.0.0,,,18-01-2024 07:06:07,18-01-2024 07:06:07,0.384s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table3/Page_/div_Email""), ""Email"")",Chrome 120.0.0.0,,,18-01-2024 07:06:07,18-01-2024 07:06:08,0.432s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table3/Page_/div_Email""), 0)",Chrome 120.0.0.0,,,18-01-2024 07:06:08,18-01-2024 07:06:08,0.346s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table3/Page_/div_Search 50 OFF""), ""Search 50% OFF"")",Chrome 120.0.0.0,,,18-01-2024 07:06:08,18-01-2024 07:06:09,0.414s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table3/Page_/div_Search 50 OFF""), 0)",Chrome 120.0.0.0,,,18-01-2024 07:06:09,18-01-2024 07:06:09,0.393s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table3/Page_/div_WIZ_Moonlyte_Buyer_Freelancer_Google_Se_df922d""), ""WIZ_Moonlyte_Buyer_Freelancer_Google_Search_Ads_Jan_2023"")",Chrome 120.0.0.0,,,18-01-2024 07:06:09,18-01-2024 07:06:09,0.445s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table3/Page_/div_WIZ_Moonlyte_Buyer_Freelancer_Google_Se_df922d""), 0)",Chrome 120.0.0.0,,,18-01-2024 07:06:09,18-01-2024 07:06:10,0.400s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table3/Page_/div_Grand Total""), ""Grand Total"")",Chrome 120.0.0.0,,,18-01-2024 07:06:10,18-01-2024 07:06:10,0.493s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Table3/Page_/div_Grand Total""), 0)",Chrome 120.0.0.0,,,18-01-2024 07:06:10,18-01-2024 07:06:11,0.393s,PASSED
,,,,,,,
Test Cases/Performance Report/test_daily_buyer_cac_ascending_decending_table3,Chrome 120.0.0.0,,,18-01-2024 07:06:11,18-01-2024 07:06:19,8.321s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table3/Page_/div_mat-sort-header-stem ng-tns-c99-18_1""))",Chrome 120.0.0.0,,,18-01-2024 07:06:11,18-01-2024 07:06:11,0.458s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table3/Page_/div_mat-sort-header-stem ng-tns-c99-19_1""))",Chrome 120.0.0.0,,,18-01-2024 07:06:11,18-01-2024 07:06:12,0.455s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table3/Page_/div_mat-sort-header-arrow ng-trigger ng-tri_506a70""))",Chrome 120.0.0.0,,,18-01-2024 07:06:12,18-01-2024 07:06:12,0.489s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table3/Page_/div_mat-sort-header-stem ng-tns-c99-21_1""))",Chrome 120.0.0.0,,,18-01-2024 07:06:12,18-01-2024 07:06:13,0.427s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table3/Page_/div_mat-sort-header-stem ng-tns-c99-22_1""))",Chrome 120.0.0.0,,,18-01-2024 07:06:13,18-01-2024 07:06:13,0.438s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table3/Page_/div_mat-sort-header-stem ng-tns-c99-23_1""))",Chrome 120.0.0.0,,,18-01-2024 07:06:13,18-01-2024 07:06:14,0.465s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table3/Page_/div_mat-sort-header-stem ng-tns-c99-18""))",Chrome 120.0.0.0,,,18-01-2024 07:06:14,18-01-2024 07:06:14,0.571s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table3/Page_/div_mat-sort-header-stem ng-tns-c99-18_1_2""))",Chrome 120.0.0.0,,,18-01-2024 07:06:14,18-01-2024 07:06:15,0.639s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table3/Page_/div_mat-sort-header-stem ng-tns-c99-19""))",Chrome 120.0.0.0,,,18-01-2024 07:06:15,18-01-2024 07:06:15,0.451s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table3/Page_/div_mat-sort-header-arrow ng-trigger ng-tri_c2f568""))",Chrome 120.0.0.0,,,18-01-2024 07:06:15,18-01-2024 07:06:16,0.464s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table3/Page_/div_mat-sort-header-stem ng-tns-c99-20""))",Chrome 120.0.0.0,,,18-01-2024 07:06:16,18-01-2024 07:06:16,0.497s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table3/Page_/div_mat-sort-header-stem ng-tns-c99-20_1""))",Chrome 120.0.0.0,,,18-01-2024 07:06:16,18-01-2024 07:06:17,0.554s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table3/Page_/div_mat-sort-header-stem ng-tns-c99-22""))",Chrome 120.0.0.0,,,18-01-2024 07:06:17,18-01-2024 07:06:17,0.570s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table3/Page_/div_mat-sort-header-stem ng-tns-c99-22_1_2""))",Chrome 120.0.0.0,,,18-01-2024 07:06:17,18-01-2024 07:06:18,0.525s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table3/Page_/div_mat-sort-header-arrow ng-trigger ng-tri_23569a""))",Chrome 120.0.0.0,,,18-01-2024 07:06:18,18-01-2024 07:06:19,0.591s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_Ascending_Decending_Table3/Page_/div_mat-sort-header-arrow ng-trigger ng-tri_23569a_1""))",Chrome 120.0.0.0,,,18-01-2024 07:06:19,18-01-2024 07:06:19,0.539s,PASSED
,,,,,,,
Test Cases/Performance Report/test_daily_buyer_csc_items_dropdown_table3,Chrome 120.0.0.0,,,18-01-2024 07:06:19,18-01-2024 07:11:41,5m - 22.234s,PASSED
"callTestCase(findTestCase(""Reusable_Functions/Items_per_page""), [:], CONTINUE_ON_FAILURE)",Chrome 120.0.0.0,,,18-01-2024 07:06:19,18-01-2024 07:11:36,5m - 16.623s,PASSED
"callTestCase(findTestCase(""Reusable_Functions/Fullscreen""), [:], CONTINUE_ON_FAILURE)",Chrome 120.0.0.0,,,18-01-2024 07:11:36,18-01-2024 07:11:41,5.432s,PASSED
,,,,,,,
Test Cases/Performance Report/test_weekly_buyer_cac_zoom,Chrome 120.0.0.0,,,18-01-2024 07:11:41,18-01-2024 07:11:49,7.411s,PASSED
"click(findTestObject(""Object Repository/Page_Weekly_Buyer_CAC_Zoom/Page_/div_Weekly Buyer CAC Report""))",Chrome 120.0.0.0,,,18-01-2024 07:11:42,18-01-2024 07:11:42,0.617s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Weekly_Buyer_CAC_Zoom/Page_/img""), 0)",Chrome 120.0.0.0,,,18-01-2024 07:11:42,18-01-2024 07:11:43,1.108s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Weekly_Buyer_CAC_Zoom/Page_/img""))",Chrome 120.0.0.0,,,18-01-2024 07:11:43,18-01-2024 07:11:44,0.376s,PASSED
"callTestCase(findTestCase(""Reusable_Functions/Fullscreen""), [:], CONTINUE_ON_FAILURE)",Chrome 120.0.0.0,,,18-01-2024 07:11:44,18-01-2024 07:11:49,5.111s,PASSED
,,,,,,,
Test Cases/Performance Report/test_weekly_seller_cac_zoom,Chrome 120.0.0.0,,,18-01-2024 07:11:49,18-01-2024 07:11:58,9.234s,PASSED
"click(findTestObject(""Object Repository/Page_Weekly_Seller_CAC_Zoom/Page_/div_Weekly Seller CAC Report""))",Chrome 120.0.0.0,,,18-01-2024 07:11:49,18-01-2024 07:11:50,0.579s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Weekly_Seller_CAC_Zoom/Page_/img""), 0)",Chrome 120.0.0.0,,,18-01-2024 07:11:50,18-01-2024 07:11:51,1.012s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Weekly_Seller_CAC_Zoom/Page_/img""))",Chrome 120.0.0.0,,,18-01-2024 07:11:51,18-01-2024 07:11:51,0.347s,PASSED
"callTestCase(findTestCase(""Reusable_Functions/Fullscreen""), [:], CONTINUE_ON_FAILURE)",Chrome 120.0.0.0,,,18-01-2024 07:11:51,18-01-2024 07:11:56,5.091s,PASSED
delay(2),Chrome 120.0.0.0,,,18-01-2024 07:11:56,18-01-2024 07:11:58,2.015s,PASSED
,,,,,,,
Test Cases/Performance Report/test_daily_buyer_cac_zoom,Chrome 120.0.0.0,,,18-01-2024 07:11:58,18-01-2024 07:12:05,6.978s,PASSED
"click(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Zoom/Page_/div_Daily Buyer CAC Report""))",Chrome 120.0.0.0,,,18-01-2024 07:11:58,18-01-2024 07:11:59,0.569s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Daily_Buyer_CAC_Zoom/Page_/img""))",Chrome 120.0.0.0,,,18-01-2024 07:11:59,18-01-2024 07:12:00,1.097s,PASSED
"callTestCase(findTestCase(""Reusable_Functions/Fullscreen""), [:], CONTINUE_ON_FAILURE)",Chrome 120.0.0.0,,,18-01-2024 07:12:00,18-01-2024 07:12:05,5.118s,PASSED
